Coptic,English
ⲧⲉⲛⲟⲩ ϭⲉ ⲡⲉⲕϣⲏⲣⲉ ⲥⲛⲁⲩ ⲛⲧⲁⲩϣⲱⲡⲉ ⲛⲁⲕ ϩⲙⲡⲕⲁϩ ⲛⲕⲏⲙⲉ ϩⲁⲧϩⲏ ⲙⲡⲁⲧⲓⲉⲓ ϣⲁⲣⲟⲕ ⲛⲟⲩⲓ ⲛⲉ ⲉⲩⲛⲁϣⲱⲡⲉ ⲛⲁⲓ ⲉⲩⲫⲣⲁⲓⲙ ⲙⲛⲙⲁⲛⲁⲥⲥⲏ ⲛⲧϩⲉ ⲛϩⲣⲟⲩⲃⲓⲛ ⲙⲛⲥⲩⲙⲉⲱⲛ,"now then thy two sons, who were born to thee in the land of egypt, before i came to thee into egypt, are mine; ephraim and manasse, as ruben and symeon they shall be mine."
ⲡⲣⲣⲟ ⲇⲉ ⲧⲣⲁⲓⲁⲛⲟⲥ ⲁϥϣⲱⲡⲉ ϩⲛⲟⲩⲛⲟϭ ⲛϩⲃⲁ · ⲉⲧⲃⲉⲡⲡⲟⲗⲉⲙⲟⲥ ⲛⲛⲁⲗⲗⲟⲫⲩⲗⲟⲥ · ⲁϥⲣⲡⲙⲉⲉⲩⲉ ⲙⲡⲗⲁⲕⲏⲧⲁⲥ · ⲙⲁⲗⲓⲥⲧⲁ ⲉⲧⲃⲉⲧⲉϥⲙⲛⲧϫⲱⲱⲣⲉ ⲙⲛⲡⲉϥϫⲣⲟ ⲛϩⲁϩ ⲛⲥⲟⲡ ⲉⲛⲁⲗⲗⲟⲫⲩⲗⲟⲥ ·,"and the emperor trajan was greatly troubled because of the war with these pagan peoples, and he remembered plaketas, more especially because of his bravery and his numerous defeats of the alien peoples."
ⲁⲓϭⲓⲛⲉ ⲛⲇⲁⲩⲉⲓⲇ ⲡⲁϩⲙϩⲁⲗ ⲁⲓⲧⲱϩⲥ ⲙⲙⲟϥ ⲙⲡⲁⲛⲉϩ ⲉⲧⲟⲩⲁⲁⲃ,i have found david my servant; i have anointed him by my holy mercy.
ⲁⲩⲱ ϩⲛⲧⲉⲕⲥⲩⲛⲏⲇⲩⲥⲓⲥ ⲙⲡⲣⲥⲁϩⲟⲩ ⲙⲡⲣⲣⲟ ⲁⲩⲱ ⲙⲡⲣⲥⲁϩⲟⲩ ⲛⲟⲩⲣⲙⲙⲁⲟ ϩⲛⲛⲧⲁⲙⲉⲓⲟⲛ ⲛⲛⲉⲕⲕⲟⲓⲧⲱⲛ ϫⲉⲡϩⲁⲗⲏⲧ ⲛⲧⲡⲉ ϥⲛⲁϫⲓ ⲙⲡⲉⲕϩⲣⲟⲟⲩ ⲁⲩⲱ ⲡⲉⲧⲉⲣⲉ ⲛⲧⲛϩ ⲙⲙⲟϥ ϥⲛⲁⲧⲁⲩⲟ ⲛⲛⲉⲕϣⲁϫⲉ,"even in thy conscience, curse not the king; and curse not the rich in thy bedchamber: for a bird of the air shall carry thy voice, and that which has wings shall report thy speech."
ⲉⲓ ϩⲙⲡϫⲁⲓⲉ,"i came into the desert they used to afflict me to such a degree that my heart failed me, and i thought that there was not strength enough in me to stand up against the threat of the serpent."
ⲧⲉⲛⲟⲩ ⲇⲉ ⲧⲉⲧⲛϣⲟⲩϣⲟⲩ ⲙⲙⲱⲧⲛ ϩⲛⲛⲉⲧⲉⲛⲙⲛⲧϫⲁⲥⲓϩⲏⲧ ϣⲟⲩϣⲟⲩ ⲛⲓⲙ ⲛⲧⲉⲓⲙⲓⲛⲉ ϩⲟⲟⲩ,but now you glory in your boasting. all such boasting is evil.
ⲁⲣⲁ ϭⲉ ⲙⲁⲣⲛⲡⲱⲧ ⲛⲥⲁⲛⲁⲧⲉⲓⲣⲏⲛⲏ . ⲁⲩⲱ ⲛⲁⲡⲕⲱⲧ ⲉϩⲟⲩⲛ ⲉⲛⲉⲛⲉⲣⲏⲩ .,"so then, let us follow after things which make for peace, and things by which we may build one another up."
ⲁⲩⲱ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲛⲧⲉⲣⲓϫⲉⲩ ⲧⲏⲟⲩⲧⲛ ⲁϫⲛⲧⲱⲱⲙⲉ ϩⲓⲡⲏⲣⲁ ϩⲓⲧⲟⲟⲩⲉ ⲙⲏ ⲁⲧⲉⲧⲛϣⲱⲱⲧ ⲛⲗⲁⲁⲩ . ⲛⲧⲟⲟⲩ ⲇⲉ ⲡⲉϫⲁⲩ ϫⲉⲙⲡⲉ .,"he said to them, 'when i sent you out without purse, and wallet, and shoes, did you lack anything?' they said, 'nothing.'"
ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲉϣϫⲉ ⲁⲓϩⲉ ⲉⲩϩⲙⲟⲧ ⲙⲡⲉⲕⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲁⲣⲉϥⲙⲟⲟϣⲉ ⲛⲙⲙⲁⲛ ⲛϭⲓⲡⲁϫⲟⲉⲓⲥ ⲡⲉⲓⲗⲁⲟⲥ ⲅⲁⲣ ⲟⲩⲛⲁϣⲧⲙⲁⲕϩ ⲡⲉ ⲁⲩⲱ ⲛⲧⲟⲕ ⲕⲛⲁⲕⲱ ⲉⲃⲟⲗ ⲛⲛⲉⲛⲁⲛⲟⲙⲓⲁ ⲙⲛⲛⲉⲛⲛⲟⲃⲉ ⲛⲧⲛϣⲱⲡⲉ ⲛⲁⲕ,"and said, if i have found grace before thee, let my lord go with us; for the people is stiff-necked: and thou shalt take away our sins and our iniquities, and we will be thine."
ⲉⲣⲉⲡϩⲏⲧ ⲛⲟⲩⲥⲟϭ ϩⲛⲧⲉϥⲧⲁⲡⲣⲟ ⲡϩⲏⲧ ⲇⲉ ⲛⲛⲥⲁⲃⲉ ⲡⲉ ⲣⲣⲱⲟⲩ,the heart of fools is in their mouth: but the mouth of the wise is in their heart.
ϣⲁⲣⲉⲟⲩϣⲏⲣⲉ ⲛⲥⲟⲫⲟⲥ ⲉⲩⲫⲣⲁⲛⲉ ⲙⲡⲉϥⲉⲓⲱⲧ ϣⲁⲣⲉⲟⲩϣⲏⲣⲉ ⲇⲉ ⲛⲁⲧϩⲏⲧ ⲕⲙϣⲧⲉϥⲙⲁⲁⲩ,a wise son gladdens his father; but a foolish son sneers at his mother.
ⲛⲅϣⲓⲛⲉ ⲇⲉ ⲛⲥⲱⲥ ⲛⲧϩⲉ ⲛϩⲉⲛⲁϩⲟ ⲛϩⲁⲧ ⲛⲅϩⲟⲧϩⲧ ⲛⲥⲱⲥ ϩⲛⲟⲩⲟⲩⲣⲟⲧ,"and if thou shalt seek it as silver, and search diligently for it as for treasures;"
ⲛⲕⲟⲟϩ ⲥⲛⲁⲩ ⲉⲩϣⲏϣ ⲙⲛⲛⲉⲩⲉⲣⲏⲩ,"and it shall be equal below, they shall be equal toward the same part from the heads to one joining; so shalt thou make to both the two corners, let them be equal."
ⲁⲟⲩⲁ ⲇⲉ ⲉⲃⲟⲗ ⲛϩⲏⲧⲟⲩ ⲡⲱⲧ ⲛⲧⲉⲩⲛⲟⲩ ⲁϥϫⲓ ⲛⲟⲩⲥⲡⲟⲅⲅⲟⲥ ⲁϥⲙⲁϩⲥ ⲛϩⲙϫ ⲁϥⲙⲟⲣⲉⲥ ⲉⲩⲕⲁϣ ⲁϥⲧⲥⲟ ⲙⲙⲟϥ .,"immediately one of them ran, and took a sponge, and filled it with vinegar, and put it on a reed, and gave him a drink."
ϯϫⲱ ⲅⲁⲣ ⲙⲙⲟⲥ ϫⲉⲛⲧⲁⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲣⲇⲓⲁⲕⲟⲛⲟⲥ ⲙⲡⲥⲃⲃⲉ ϩⲁⲧⲙⲉ ⲙⲡⲛⲟⲩⲧⲉ . ⲉⲡⲧⲁϫⲣⲉⲛⲉⲣⲏⲧ ⲛⲛⲉⲓⲟⲧⲉ .,"now i say that christ has been made a servant of the circumcision for the truth of god, that he might confirm the promises given to the fathers,"
ⲛⲙϩⲉⲛϣⲡⲏⲣⲉ ⲁϥⲛⲧⲛ ⲉϩⲟⲩⲛ ⲉⲡⲉⲓⲙⲁ ⲁϥϯ ⲛⲁⲛ ⲙⲡⲉⲓⲕⲁϩ ⲟⲩⲕⲁϩ ⲉϥϣⲟⲩⲥⲉ ⲣⲱⲧⲉ ⲉⲃⲟⲗ ϩⲓⲉⲃⲓⲱ,"and he brought us into this place, and gave us this land, a land flowing with milk and honey."
ⲧⲉⲛⲟⲩ ϭⲉ ⲁϩⲉⲣⲁⲧⲧⲏⲩⲧⲛ ⲁⲩⲱ ϯⲛⲁϩⲁⲡ ⲉⲣⲱⲧⲛ ⲙⲡⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲡϫⲟⲉⲓⲥ ⲛⲧⲁⲧⲁⲩⲟ ⲉⲣⲱⲧⲛ ⲛⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲧⲏⲣⲥ ⲙⲡϫⲟⲉⲓⲥ ⲛⲉϩⲃⲏⲩⲉ ⲛⲧⲁϥⲁⲁⲩ ⲛⲏⲧⲛ ⲙⲛⲛⲉⲧⲛⲉⲓⲟⲧⲉ,"and now stand still, and i will judge you before the lord; and i will relate to you all the righteousness of the lord, the things which he has wrought among you and your fathers."
ⲉⲩϣⲱⲡⲉ ⲇⲉ ⲉⲟⲩⲛⲧⲕ ⲟⲩϩⲟⲙⲛⲧ ⲉⲡⲉⲧϩⲓⲧⲟⲩⲱⲕ ⲏ ⲡⲉⲧⲉⲟⲩⲛⲧⲁⲕ ⲉⲣⲟϥ ⲛⲛⲉⲕⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲉϥⲏⲓ ⲉϥⲓ ⲛⲧⲉϥⲁⲩⲱ,"if thy neighbour owe thee a debt, any debt whatsoever, thou shalt not go into his house to take his pledge:"
ⲁⲩⲱ ⲙⲙⲏⲏϣⲉ ⲉⲧⲛⲁϣⲱⲟⲩ ⲛⲁⲙⲟⲟϣⲉ ⲛⲥⲉϫⲟⲟⲥ ϫⲉⲁⲙⲏⲓⲧⲛ ⲛⲧⲛⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲡⲧⲟⲟⲩ ⲙⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲉϩⲣⲁⲓ ⲉⲡⲏⲓ ⲙⲡⲛⲟⲩⲧⲉ ⲛⲓⲁⲕⲱⲃ ⲛϥϫⲱ ⲛⲁⲛ ⲛⲧⲉϥϩⲓⲏ ⲛⲧⲛⲙⲟⲟϣⲉ ϩⲣⲁⲓ ⲛϩⲏⲧⲥ ⲉⲣⲉⲡⲛⲟⲙⲟⲥ ⲅⲁⲣ ⲛⲏⲩ ⲉⲃⲟⲗ ϩⲛⲥⲓⲱⲛ ⲁⲩⲱ ⲡϣⲁϫⲉ ⲙⲡϫⲟⲉⲓⲥ ⲉⲃⲟⲗ ϩⲛⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ,"and many nations shall go and say, come, and let us go up to the mountain of the lord, and to the house of the god of jacob; and he will tell us his way, and we will walk in it: for out of sion shall go forth the law, and the word of the lord out of jerusalem."
ⲛⲧⲉⲧⲛⲥϩⲁⲓⲥⲟⲩ ⲉⲛⲉⲧⲟⲩⲁ ⲛⲛⲉⲧⲛⲏⲓ ⲙⲛⲛϩⲟⲩⲛ ⲛⲛⲉⲧⲛⲙⲁ ⲛⲟⲩⲱϩ,"and ye shall write them on the lintels of your houses, and on your gates;"
ⲉϥⲧⲁϣⲟ ⲛⲛⲉⲟⲩϫⲁⲓ ⲙⲡⲉϥⲉⲣⲣⲟ ⲁⲩⲱ ⲉϥⲉⲓⲣⲉ ⲛⲟⲩⲛⲁ ⲙⲛⲡⲉϥⲭⲣⲏⲥⲧⲟⲥ ⲇⲁⲩⲉⲓⲇ ⲙⲛⲡⲉϥⲥⲡⲉⲣⲙⲁ ⲛϣⲁ ⲉⲛⲉϩ,"he magnifies the salvation of his king, and works mercy for his anointed, even for david and for his seed for ever."
ⲟⲩⲛⲟϭ ⲅⲁⲣ ⲡⲉ ⲡⲁⲛⲟⲩⲧⲉ ⲟⲩⲇⲉ ⲛⲛⲉϥⲥⲟⲟⲧ ⲡϫⲟⲉⲓⲥ ⲡⲉ ⲡⲉⲛⲉⲓⲱⲧ ⲡϫⲟⲉⲓⲥ ⲡⲉ ⲡⲉⲛⲣⲉϥϯ ϩⲁⲡ ⲡϫⲟⲉⲓⲥ ⲡⲉ ⲡⲉⲛⲁⲣⲭⲱⲛ ⲡϫⲟⲉⲓⲥ ⲡⲉ ⲡⲉⲛⲣⲣⲟ ⲡϫⲟⲉⲓⲥ ⲛⲧⲟϥ ⲡⲉⲧⲛⲁⲧⲁⲛϩⲟⲛ,"for my god is great: the lord our judge shall not pass me by: the lord is our prince, the lord is our king; the lord, he shall save us."
ⲟⲩⲧⲉ ⲡⲏⲣⲁ ⲉⲧⲉϩⲓⲏ ⲟⲩⲧⲉ ϣⲧⲏⲛ ⲥⲛⲧⲉ ⲟⲩⲧⲉ ⲟⲩⲧⲟⲟⲩⲉ ⲟⲩⲧⲉ ⲟⲩϭⲉⲣⲱⲃ ϥⲉⲙⲡϣⲁ ⲅⲁⲣ ⲛϭⲓⲡⲉⲣⲅⲁⲧⲏⲥ ⲛⲧⲉϥϩⲣⲉ .,"take no bag for your journey, neither two coats, nor shoes, nor staff: for the laborer is worthy of his food."
ⲁⲩⲉⲓ ⲛϭⲓⲛⲉⲩⲉⲣⲣⲱⲟⲩ ⲁⲩⲥⲱⲣ ⲉⲃⲟⲗ ⲉⲙⲓϣⲉ ⲧⲟⲧⲉ ⲁⲩⲡⲟⲗⲉⲙⲉⲓ ⲛϭⲓⲛⲉⲣⲣⲱⲟⲩ ⲛⲭⲁⲛⲁⲁⲛ ϩⲛⲑⲁⲛⲁⲁⲕ ϩⲓϫⲙⲡⲙⲟⲟⲩ ⲙⲙⲁⲅⲉⲇⲇⲱ ⲙⲡⲟⲩϫⲓⲇⲱⲣⲟⲛ ⲛϩⲁⲧ,"kings set themselves in array, then the kings of chanaan fought in thanaach at the water of mageddo; they took no gift of money."
ⲛⲁⲥⲡⲟⲧⲟⲩ ⲛⲁϫⲱ ⲛⲟⲩⲥⲙⲟⲩ ⲉⲕϣⲁⲛⲧⲥⲁⲃⲟⲓ ⲉⲛⲉⲕⲇⲓⲕⲁⲓⲱⲙⲁ,"let my petition come in before thee, o lord; deliver me according to thine oracle."
ⲡϫⲟⲉⲓⲥ ⲛⲉⲧⲙⲟⲩⲟⲩⲧ ⲛⲧⲟϥ ⲟⲛ ⲡⲉⲧⲧⲁⲛϩⲟ ϥϫⲓ ⲉⲡⲉⲥⲏⲧ ⲉⲁⲙⲛⲧⲉ ⲁⲩⲱ ϥⲉⲓⲛⲉ ⲉϩⲣⲁⲓ,"the lord kills and makes alive; he brings down to the grave, and brings up."
ⲕⲛⲁⲣ ⲧⲉⲓⲣⲟⲙⲡⲉ ϩⲛⲧⲉⲝⲱⲣⲓⲥⲧⲓⲁ · ϩⲣⲁⲓ ϩⲛⲧⲕⲉⲣⲟⲙⲡⲉ ⲥⲉⲛⲁϥⲓ ⲛⲧⲉⲕⲁⲡⲉ ϩⲛⲧⲙⲏⲏⲧⲉ ⲙⲡⲉⲓⲕⲁⲥⲧⲣⲟⲛ ϩⲛⲧⲥⲏϥⲉ ·,"this year shalt thou dwell in exile, but in the next year they shall cut off thy head with the sword in this camp"
ⲛⲧⲉⲩⲛⲟⲩ ⲇⲉ ⲁϥⲉⲓⲛⲉ ⲉⲃⲟⲗ ⲙⲡϣⲉ ⲛϩⲟⲗⲟⲕⲟⲧⲧⲓⲛⲟⲥ ⲛⲧⲟⲟⲧϥ ⲉϥⲣⲁϣⲉ ⲉⲙⲁⲧⲉ ·,"and straightway he brought out the hundred oboli in his hand, rejoicing greatly,"
ⲁⲗⲗⲁ ⲙⲡⲣⲕⲁⲁⲧ ⲛⲥⲱⲕ ⲡϫⲟⲉⲓⲥ ϣⲁⲃⲟⲗ ·,"but do not, o lord, cast me away,"
ⲡϣⲏⲣⲉ ⲛⲕⲁⲓⲛⲁⲙ ⲡϣⲏⲣⲉ ⲛⲁⲣⲫⲁⲝⲁⲇ ⲡϣⲏⲣⲉ ⲛⲥⲏⲙ ⲡϣⲏⲣⲉ ⲛⲛⲱϩⲉ ⲡϣⲏⲣⲉ ⲗⲗⲁⲙⲉⲭ .,"the son of cainan, the son of arphaxad, the son of shem, the son of noah, the son of lamech,"
ⲛⲧⲉⲛϩⲉⲑⲛⲟⲥ ⲣϩⲟⲧⲉ ϩⲏⲧϥ ⲙⲡⲣⲁⲛ ⲙⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲛⲉⲣⲣⲱⲟⲩ ⲙⲡⲕⲁϩ ϩⲏⲧϥ ⲙⲡⲉⲕⲉⲟⲟⲩ,"so the nations shall fear thy name, o lord, and all kings thy glory."
ⲟⲩⲇⲉ ⲙⲡⲛϣⲓⲛⲉ ⲛⲥⲁⲉⲟⲟⲩ ⲛⲧⲛⲣⲱⲙⲉ . ⲟⲩⲇⲉ ⲛⲧⲛⲧⲏⲩⲧⲛ . ⲟⲩⲇⲉ ⲛⲧⲛϭⲉ .,"nor seeking glory from men (neither from you nor from others), when we might have claimed authority as apostles of christ."
ⲁⲩⲱ ⲟⲛ ⲉⲩⲛⲁⲡⲱϩⲧ ⲉⲃⲟⲗ ⲙⲡⲉⲥⲛⲟϥ ⲛⲥⲧⲉⲫⲁⲛⲟⲥ ⲡⲉⲕⲙⲛⲧⲣⲉ . ⲁⲛⲟⲕ ϩⲱ ⲛⲉⲓⲁϩⲉⲣⲁⲧ ⲉⲓⲥⲩⲛⲉⲩⲇⲟⲕⲉⲓ ⲁⲩⲱ ⲉⲓϩⲁⲣⲉϩ ⲉⲛϩⲟⲓⲧⲉ ⲛⲛⲉⲧⲛⲁϩⲱⲧⲃ ⲙⲙⲟϥ .,"when the blood of stephen, your witness, was shed, i also was standing by, and consenting to his death, and guarding the cloaks of those who killed him.'"
ϫⲉⲛⲧⲕ ⲟⲩⲗⲁⲟⲥ ⲉϥⲟⲩⲁⲁⲃ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲁⲩⲱ ⲛⲧⲟⲕ ⲡⲉⲛⲧⲁ ⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲥⲟⲧⲡⲕ ⲉⲧⲣⲉϥϣⲱⲡⲉ ⲛⲁϥ ⲛⲟⲩⲗⲁⲟⲥ ⲉϥⲥⲟⲧⲡ ⲉⲃⲟⲗ ϩⲛⲛϩⲉⲑⲛⲟⲥ ⲧⲏⲣⲟⲩ ⲉⲧϣⲟⲟⲡ ϩⲓϫⲙⲡϩⲟ ⲙⲡⲕⲁϩ,"for thou art a holy people to the lord thy god, and the lord thy god has chosen thee to be a peculiar people to himself of all the nations on the face of the earth."
ⲥⲟⲗⲟⲙⲱⲛ ⲇⲉ ⲁϥϫⲡⲟ ⲛϩⲣⲟⲃⲟⲁⲙ ϩⲣⲟⲃⲟⲁⲙ ⲇⲉ ⲁϥϫⲡⲟ ⲛⲁⲃⲓⲁ ⲁⲃⲓⲁⲥ ⲇⲉ ⲁϥϫⲡⲟ ⲛⲁⲥⲁⲫ .,solomon became the father of rehoboam. rehoboam became the father of abijah. abijah became the father of asa.
ⲁⲛⲥⲱⲧⲙ ⲉⲡⲥⲱϣ ⲙⲙⲱⲁⲃ ⲟⲩⲣⲉϥⲥⲱϣ ⲉⲙⲁⲧⲉ ⲡⲉ ⲁⲓϥⲓ ⲛⲧⲉϥⲙⲛⲧϫⲁⲥⲓϩⲏⲧ ⲛⲧⲁⲓ ⲁⲛ ⲧⲉ ⲧϩⲉ ⲙⲡⲉⲕⲧⲟⲛⲧⲛ ⲛⲧⲁⲓ ⲁⲛ ⲧⲉ ⲧϩⲉ,"we have heard of the pride of moab; he is very proud. i have cut off his pride: thy prophecy shall not be thus, no not thus."
ⲛⲁⲛⲟⲩⲡⲏⲣⲡ · ⲉⲕϣⲁⲛⲥⲟⲟϥ ϩⲛⲟⲩⲣⲱϣⲉ · ⲉⲕϣⲁⲛϯⲛⲉⲕⲃⲁⲗ ⲉϩⲉⲛⲫⲩⲁⲗⲏ · ⲙⲛϩⲉⲛⲁⲡⲟⲧ ⲕⲛⲁⲙⲟⲟϣⲉ ⲉⲕⲕⲏⲕⲁϩⲏⲩ ⲛⲧϩⲉ ⲛⲟⲩⲥⲁϩⲙⲥ ·,"wine is good if we drink it in moderation ; if thou givest thine eye to the wine-bottles and to the drinking-pots, thou shalt go naked, even like a corn-stalk (?)."
ⲁⲩⲱ ⲁϥⲁⲁⲩ ⲛϭⲓⲡϫⲟⲉⲓⲥ ϫⲉⲁⲧⲉⲧⲛⲣ ⲛⲟⲃⲉ ⲉⲣⲟϥ ⲁⲩⲱ ⲙⲡⲉⲧⲛⲥⲱⲧⲙ ⲛⲥⲁⲧⲉϥⲥⲙⲏ,"and the lord has done it; because ye sinned against him, and hearkened not to his voice."
ⲁⲗⲗⲁ ⲉⲧⲃⲏⲏⲧⲛ ϩⲱⲱⲛ ⲟⲛ ⲛⲁⲓ ⲉⲧⲟⲩⲛⲁⲟⲡⲥ ⲉⲣⲟⲟⲩ . ⲛⲉⲧⲡⲓⲥⲧⲉⲩⲉ ⲉⲡⲉⲛⲧⲁϥⲧⲟⲩⲛⲉⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲛϫⲟⲉⲓⲥ ⲉⲃⲟⲗ ϩⲛⲛⲉⲧⲙⲟⲟⲩⲧ,"but for our sake also, to whom it will be accounted, who believe in him who raised jesus, our lord, from the dead,"
ⲁⲩⲱ ⲁⲧⲉⲧⲛϫⲓ ⲛⲧⲉⲥⲕⲩⲛⲏ ⲙⲙⲟⲗⲟⲭ ⲙⲛⲡⲥⲓⲟⲩ ⲙⲡⲛⲟⲩⲧⲉ ⲣⲁⲓⲫⲁⲛ ⲛⲉⲥⲙⲟⲧ ⲛⲧⲁⲧⲉⲧⲛⲧⲁⲙⲓ ϩⲟⲟⲩ ⲉⲟⲩⲱϣⲧ ⲛⲁⲩ ⲁⲩⲱ ϯⲛⲁⲡⲛⲛⲉ ⲧⲏⲩⲧⲛ ⲉⲃⲟⲗ ⲉⲡⲓⲥⲁ ⲛⲧⲃⲁⲃⲩⲗⲱⲛ .,"you took up the tabernacle of moloch, the star of your god rephan, the figures which you made to worship. i will carry you away beyond babylon.'"
ⲁⲥϣⲱⲡⲉ ⲇⲉ ⲉⲩⲡⲏⲧ ϩⲛⲧⲉϩⲓⲏ ⲡⲥⲟⲉⲓⲧ ⲁϥⲧⲁϩⲉ ⲡⲣⲣⲟ ⲉⲩϫⲱ ⲙⲙⲟⲥ ⲛⲁϥ ϫⲉⲁⲃⲏⲥⲁⲗⲱⲙ ⲁϥⲡⲁⲧⲁⲥⲥⲉⲓ ⲛⲛⲉϣⲏⲣⲉ ⲧⲏⲣⲟⲩ ⲙⲡⲣⲣⲟ ⲁⲩⲱ ⲙⲡⲉⲗⲁⲁⲩ ⲛϩⲏⲧⲟⲩ ⲟⲩϫⲁⲓ,"and it came to pass, when they were in the way, that a report came to david, saying, abessalom has slain all the king's sons, and there is not one of them left."
ϣϣⲉ ⲇⲉ ϩⲱⲟⲩ ⲉⲛϩⲟⲟⲩⲧ ⲉⲙⲉⲣⲉ ⲛⲉⲩϩⲓⲟⲙⲉ ⲛⲧⲉⲓϩⲉ ⲛⲧϩⲉ ⲛⲛⲉⲩⲥⲱⲙⲁ . ⲡⲉⲧⲙⲉ ⲛⲧⲉϥⲥϩⲓⲙⲉ ⲉϥⲙⲉ ⲙⲙⲟϥ ⲟⲩⲁⲁϥ .,even so husbands also ought to love their own wives as their own bodies. he who loves his own wife loves himself.
ϯⲛⲁⲡⲱϩⲧ ⲙⲡⲁϣⲗⲏⲗ ⲙⲡⲉϥⲙⲧⲟ ⲉⲃⲟⲗ ϯⲛⲁϫⲱ ⲛⲧⲁⲑⲗⲓⲯⲓⲥ ⲙⲡⲉϥⲙⲧⲟ ⲉⲃⲟⲗ,i will pour out before him my supplication: i will declare before him mine affliction.
ⲅⲁⲇ ⲇⲉ ⲡⲉⲡⲣⲟⲫⲏⲧⲏⲥ ⲁϥⲓ ⲉⲣⲁⲧϥ ⲛⲇⲁⲩⲉⲓⲇ ⲙⲡⲉϩⲟⲟⲩ ⲉⲧⲙⲙⲁⲩ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲧⲱⲟⲩⲛ ⲛⲅⲃⲱⲕ ⲉϩⲣⲁⲓ ⲛⲅⲥⲙⲓⲛⲉ ⲛⲟⲩⲇⲓⲁⲑⲏⲕⲏ ⲙⲛⲡϫⲟⲉⲓⲥ ⲛⲅⲧⲁⲙⲓⲟ ⲛⲟⲩⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ ⲙⲡϫⲟⲉⲓⲥ ϩⲛⲧⲉⲣϫⲛⲟⲟⲩ ⲛⲟⲣⲛⲁ ⲡⲓⲉⲃⲟⲩⲥⲁⲓⲟⲥ,"and gad came to david in that day, and said to him, go up, and set up to the lord and altar in the threshing-floor of orna the jebusite."
ⲡⲉϫⲉⲁⲍⲁⲣⲓⲁⲥ ⲡϣⲏⲣⲉ ⲛⲁⲙⲁⲥⲁⲓⲟⲥ ⲙⲛⲓⲱⲁⲛⲁⲛ ⲡϣⲏⲣⲉ ⲛⲕⲁⲣⲏⲉ ⲙⲛⲛⲣⲱⲙⲉ ⲧⲏⲣⲟⲩ ⲉⲩϫⲱ ⲙⲙⲟⲥ ⲛⲓⲉⲣⲉⲙⲓⲁⲥ ϫⲉⲉⲕϫⲓ ϭⲟⲗ ⲛⲧⲟⲕ ⲙⲡⲉⲡϫⲟⲉⲓⲥ ⲧⲛⲛⲟⲟⲩⲕ ϣⲁⲣⲟⲛ ⲉⲕϫⲱ ⲙⲙⲟⲥ ϫⲉⲙⲡⲣⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲕⲏⲙⲉ ⲉⲩⲱϩ ⲙⲙⲁⲩ,"that azarias son of maasaeas spoke, and joanan, the son of caree, and all the men who had spoken to jeremias, saying, it is false: the lord has not sent thee to us, saying, enter not into egypt to dwell there:"
ⲛⲧⲉⲣⲉⲡⲉⲕϣⲏⲣⲉ ⲇⲉ ⲉⲓ ⲡⲁⲓ ⲉⲛⲧⲁϥⲟⲩⲱⲙ ⲛⲛⲉⲕⲛⲕⲁ ⲛⲙⲙⲡⲟⲣⲛⲟⲥ ⲁⲕϣⲱⲱⲧ ⲉⲣⲟϥ ⲙⲡⲙⲁⲥⲉ ⲉⲧⲥⲁⲛⲁϣⲧ,"but when this, your son, came, who has devoured your living with prostitutes, you killed the fattened calf for him.'"
ⲉⲣⲉⲛⲉϥⲥⲙⲟⲩ ⲉⲧⲟⲩⲁⲁⲃ ⲛⲁⲉⲓ ⲉϩⲣⲁⲓ ⲉϫⲱⲛ ⲛⲧⲛⲟⲩϫⲁⲓ ϩⲁⲙⲏⲛ ⁛ —,"may his holy blessing come upon us, and may we be saved! amen."
ϫⲉⲙⲛϣϭⲟⲙ ⲙⲙⲱⲧⲛ ⲉⲣϩⲙϩⲁⲗ ⲛϫⲟⲉⲓⲥ ⲥⲛⲁⲩ · ⲏ ⲡⲛⲟⲩⲧⲉ ⲡⲛⲟⲩⲧⲉ · ⲏ ⲡⲙⲁⲙⲟⲛⲁⲥ ·,"it is not possible for you to perform the service of two master; (ye must) either (serve god or mammon,"
