prefix	input_text	target_text
translate English to Coptic	When they drew near to Jerusalem, and came to Bethsphage, to the Mount of Olives, then Jesus sent two disciples,	ⲛⲧⲉⲣⲟⲩϩⲱⲛ ⲇⲉ ⲉϩⲟⲩⲛ ⲉⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲁⲩⲉⲓ ⲉϩⲣⲁⲓ ⲉⲃⲏⲇⲫⲁⲅⲏ ⲉⲡⲧⲟⲟⲩ ⲛⲛϫⲟⲉⲓⲧ . ⲧⲟⲧⲉ ⲁϥϫⲟⲟⲩ ⲛϭⲓⲓⲏⲥⲟⲩⲥ ⲙⲙⲁⲑⲏⲧⲏⲥ ⲥⲛⲁⲩ
translate Coptic to English	ⲛⲛⲉⲧⲱⲥⲕ ⲁⲛ ⲛⲉ ϩⲛⲏⲣⲡ ⲛⲛⲉⲧϣⲓⲛⲉ ⲁⲛ ⲛⲉ ϫⲉⲉⲣⲉⲙⲙⲁ ⲛⲥⲱⲛⲁϣⲱⲡⲉ ⲧⲱⲛ	Are not those of them that stay long at wine? are not those of them that haunt the places where banquets are? Be not drunk with wine; but converse with just men, and converse with them openly.
translate English to Coptic	Bless the Lord, all his works, in every place of his dominion: bless the Lord, O my soul.	ⲥⲙⲟⲩ ⲉⲡϫⲟⲉⲓⲥ ⲛⲉϥϩⲃⲏⲩⲉ ⲧⲏⲣⲟⲩ ϩⲙⲙⲁ ⲛⲓⲙ ⲛⲧⲉϥⲙⲛⲧϫⲟⲉⲓⲥ ⲧⲁⲯⲩⲭⲏ ⲥⲙⲟⲩ ⲉⲡϫⲟⲉⲓⲥ
translate Coptic to English	ⲁⲩⲱ ⲡⲉⲩⲕⲉϩⲁⲧ ⲙⲛⲡⲉⲩⲛⲟⲩⲃ ⲛϥⲛⲁϣⲛⲁϩⲙⲟⲩ ⲁⲛ ϩⲙⲡⲉϩⲟⲟⲩ ⲛⲧⲟⲣⲅⲏ ⲙⲡ⳪ ⲉⲃⲟⲗ ϫⲉⲁⲡⲕⲁϩ ⲧⲏⲣϥ ⲱϫⲛ ϩⲛⲥⲱⲧⲉ ⲙⲡⲉϥϭⲱⲛⲧ ⲙⲛⲡⲉϥⲕⲱϩⲧ ⲉⲓⲥ ⲡϫⲟⲉⲓⲥ ⲛⲁⲉⲓⲣⲉ ⲛⲟⲩⲥⲩⲛⲧⲉⲗⲁⲓⲁ ⲙⲛⲟⲩϣⲧⲟⲣⲧⲣ ⲛⲛⲉⲧⲟⲩⲏϩ ϩⲓϫⲙⲡⲕⲁϩ	And their silver and their gold shall in nowise be able to rescue them in the day of the Lord's wrath; but the whole land shall be devoured by the fire of his jealously; for he will bring a speedy destruction on all them that inhabit the land.
translate English to Coptic	He died for all, that those who live should no longer live to themselves, but to him who for their sakes died and rose again.	ⲁⲩⲱ ⲛⲧⲁϥⲙⲟⲩ ϩⲁⲣⲟⲟⲩ ⲧⲏⲣⲟⲩ ϫⲉⲕⲁⲁⲥ ⲛⲉⲧⲟⲛϩ ⲛⲛⲉⲩⲱⲛϩ ϭⲉ ⲛⲁⲩ ⲁⲗⲗⲁ ⲙⲡⲉⲛⲧⲁϥⲙⲟⲩ ϩⲁⲣⲟⲟⲩ ⲁⲩⲱ ⲁϥⲧⲱⲟⲩⲛ .
translate English to Coptic	The second angel sounded, and something like a great burning mountain was thrown into the sea. One third of the sea became blood,	ⲁϥⲥⲁⲗⲡⲓⲍⲉ ⲛϭⲓⲡⲙⲉϩⲥⲛⲁⲩ ⲛⲁⲅⲅⲉⲗⲟⲥ ⲁⲩⲱ ⲛⲧϩⲉ ⲛⲟⲩⲛⲟϭ ⲛⲧⲟⲟⲩ ⲉϥϫⲉⲣⲟ ϩⲛⲟⲩⲕⲱϩⲧ ⲁⲩⲛⲟϫϥ ⲉϩⲣⲁⲓ ⲉϫⲛⲑⲁⲗⲁⲥⲥⲁ ⲁⲩⲱ ⲡⲟⲩⲛϣⲟⲙⲛⲧ ⲛⲑⲁⲗⲁⲥⲥⲁ ⲁϥⲣⲥⲛⲟϥ
translate Coptic to English	ⲁⲛⲟⲕ ⲁⲓⲡeⲣϣⲛⲁⲕⲗⲁⲇⲟⲥ ⲉⲃⲟⲗ ⲛⲑⲟⲩⲧⲉⲣⲉⲃⲓⲛⲑⲟⲥ ⲁⲩⲱ ⲛⲁⲕⲗⲁⲇⲟⲥ ϩⲛⲕⲗⲁⲇⲟⲥ ⲛⲉⲟⲟⲩ ⲛⲉ ϩⲓⲭⲁⲣⲓⲥ	As the turpentine tree I stretched out my branches, and my branches are the branches of honour and grace.
translate English to Coptic	Now if there be among you any one who shall be so bold as to waste his time in trying to refute the statement which I have dared to make to the effect that the holy man, Apa Pisentius, the bishop, is a companion of the Christ, let him come now and consider the words which are in the holy Gospel according to John, and let him hear God crying out by the mouth of His holy and beloved one John the Evangelist, saying, ' Ye are My companions when ye do the things which I have commanded you.	ⲉⲣϣⲁⲛⲟⲩⲁ ⲛϩⲏⲧⲧⲏⲩⲧⲛ ⲧⲟⲗⲙⲁ ⲉⲡⲉⲣⲓⲉⲣⲅⲁⲍⲉ ⲛⲥⲁⲡϣⲁϫⲉ ϫⲉⲁⲓⲧⲟⲗⲙⲁ ⲉϫⲟⲟⲥ ϫⲉⲡⲉϣⲃⲏⲣ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲉⲡⲉⲧⲟⲩⲁⲁⲃ ⲛⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲁⲡⲁ ⲡⲉⲥⲩⲛⲑⲓⲟⲥ · ⲙⲁⲣⲉϥⲉⲓ ⲧⲉⲛⲟⲩ ⲉϫⲙⲡⲉϩⲣϩⲧⲟⲛ ⲙⲡⲉⲏⲁⲅⲅⲉⲗⲓⲟⲛ ⲉⲧⲟⲩⲁⲁⲃ ⲛⲕⲁⲧⲁⲓⲱϩⲁⲛⲛⲏⲥ ⲛϥⲥϣⲧⲙ ⲉⲡⲛⲟⲩⲧⲉ ⲉϥⲱϣ ⲉⲃⲟⲗ ϩⲛⲧⲧⲁⲣⲡⲟ ⲙⲡⲉϥⲙⲉⲣⲓⲧ ⲉⲧⲟⲩⲁⲁⲃ ⲓⲱϩⲁⲛⲛⲏⲥ ⲡⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ · ⲉϥϫⲱ ⲙⲙⲟⲥ · ϫⲉⲛⲧⲱⲧⲛ ⲛⲧⲛⲛⲁϣⲃⲏⲣ · ⲉⲧⲉⲧⲛϣⲁⲛⲉⲓⲣⲉ ⲛⲛⲉⲧⲉⲓϩⲱⲛ ⲙⲙⲟⲟⲩ ⲉⲧⲟⲟⲧ ⲧⲏⲩⲧⲛ ·
translate Coptic to English	ⲛⲧⲉⲣⲉϥⲟⲩⲱ ⲇⲉ ⲉϥⲧⲁⲗⲟ ⲉϩⲣⲁⲓ ⲙⲡϩⲟⲗⲟⲕⲁⲩⲧⲱⲙⲁ ⲥⲁⲙⲟⲩⲏⲗ ⲁϥⲓ ⲁⲩⲱ ⲥⲁⲟⲩⲗ ⲁϥⲓ ⲉⲃⲟⲗ ϩⲏⲧϥ ⲉⲧⲣⲉϥⲥⲙⲟⲩ ⲉⲣⲟϥ	And it came to pass when he had finished offering the whole-burnt-offering, that Samuel arrived, and Saul went out to meet him, and to bless him.
translate English to Coptic	And it came to pass when David had finished speaking these words to Saul, that Saul said, Is this thy voice, Son David? And Saul lifted up his voice, and wept.	ⲛⲧⲉⲣⲉⲇⲁⲩⲉⲓⲇ ⲇⲉ ⲟⲩⲱ ⲉϥⲧⲁⲩⲟ ⲛⲛⲉⲓϣⲁϫⲉ ⲉϩⲟⲩⲛ ϩⲛⲥⲁⲟⲩⲗ ⲡⲉϫⲉⲥⲁⲟⲩⲗ ⲛⲁϥ ϫⲉⲧⲉⲕⲥⲙⲏ ⲧⲉ ⲧⲁⲓ ⲡⲁϣⲏⲣⲉ ⲇⲁⲩⲉⲓⲇ ⲁⲩⲱ ⲥⲁⲟⲩⲗ ⲁϥϥⲓ ϩⲣⲁϥ ⲉⲃⲟⲗ ⲁϥⲣⲓⲙⲉ
translate English to Coptic	Be careful to make thy life exceedingly correct.	ⲇⲓⲟⲣⲑⲉⲟⲩ ⲙⲡⲉⲕⲃⲓⲟⲥ ⲕⲁⲗⲱⲥ ·
translate English to Coptic	And he shall not multiply to himself wives, lest his heart turn away; and he shall not greatly multiply to himself silver and gold.	ⲁⲩⲱ ⲛⲛⲉϥⲧⲁϣⲉ ⲥϩⲓⲙⲉ ⲛⲁϥ ⲟⲩⲇⲉ ⲛⲛⲉⲡⲉϥϩⲏⲧ ϣⲓⲃⲉ ⲁⲩⲱ ⲟⲩϩⲁⲧ ⲙⲛⲟⲩⲛⲟⲩⲃ ⲛⲛⲉϥⲧⲁϣⲟϥ ⲛⲁϥ ⲉⲙⲁⲧⲉ
translate Coptic to English	ⲟⲩⲁⲅⲁⲑⲟⲛ ⲡⲉ ⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲏⲓ ⲙⲡϩⲏⲃⲉ ⲉϩⲟⲩⲉ ⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲏⲓ ⲙⲡⲥⲱ ⲉⲃⲟⲗ ϫⲉⲧⲁⲓ ⲧⲉ ⲧϩⲁⲏ ⲛⲣⲱⲙⲉ ⲛⲓⲙ ⲁⲩⲱ ⲡⲉⲧⲟⲛϩ ϥⲛⲁϯ ⲛⲟⲩⲁⲅⲁⲑⲟⲛ ⲉϩⲣⲁⲓ ⲉⲡⲉϥϩⲏⲧ	It is better to go to the house of mourning, than to go to the banquet house: since this is the end of every man; and the living man will apply good warning to his heart.
translate English to Coptic	And David went and took the bones of Saul, and the bones of Jonathan his son, from the men of the sons of Jabis Galaad, who stole them from the street of Baethsan; for the Philistines set them there in the day in which the Philistines smote Saul in Gelbue.	ⲁⲩⲱ ⲁϥⲃⲱⲕ ⲛϭⲓⲇⲁⲩⲉⲓⲇ ⲁϥϫⲓ ⲛⲛⲉⲕⲉⲉⲥ ⲛⲥⲁⲟⲩⲗ ⲁⲩⲱ ⲛⲕⲉⲉⲥ ⲛⲓⲱⲛⲁⲑⲁⲛ ⲡⲉϥϣⲏⲣⲉ ⲛⲧⲟⲟⲧⲟⲩ ⲛⲛⲣⲱⲙⲉ ⲛⲓⲁⲃⲓⲥ ⲛⲧⲉⲡⲕⲁϩ ⲛⲅⲁⲗⲁⲁⲇ ⲛⲁⲓ ⲛⲧⲁⲩϩⲟⲃⲧⲟⲩ ⲉⲃⲟⲗ ϩⲛⲧⲉⲡⲗⲁⲧⲓⲁ ⲛⲃⲏⲑⲥⲁⲛ ϫⲉⲛⲁⲗⲗⲟⲫⲩⲗⲟⲥ ⲁⲩⲕⲁⲁⲩ ϩⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ϩⲙⲡⲉϩⲟⲟⲩ ⲛⲧⲁⲛⲁⲗⲗⲟⲫⲩⲗⲟⲥ ⲡⲁⲧⲁⲥⲥⲉ ⲛⲥⲁⲟⲩⲗ ϩⲛⲅⲉⲗⲃⲟⲩⲉ
translate Coptic to English	ⲁⲓⲏⲥⲟⲩⲥ ⲟⲩⲱϣⲃ ⲡⲉϫⲁϥ ⲛⲁⲩ . ϫⲉⲃⲱⲗ ⲉⲃⲟⲗ ⲙⲡⲉⲓⲣⲡⲉ ⲁⲩⲱ ϯⲛⲁⲧⲟⲩⲛⲟⲥϥ ⲛϣⲟⲙⲛⲧ ⲛϩⲟⲟⲩ .	Jesus answered them, 'Destroy this temple, and in three days I will raise it up.'
translate Coptic to English	ⲁⲧⲉⲥϩⲁⲓⲃⲉⲥ ϩⲃⲥ ⲛⲧⲟⲩⲉⲓⲏ ⲁⲩⲱ ⲁⲛⲉⲥϯⲟⲩⲱ ϩⲃⲥ ⲛⲕⲉⲇⲣⲟⲥ ⲙⲡⲛⲟⲩⲧⲉ	Its shadow covered the mountains, and its shoots equalled the goodly cedars.
translate Coptic to English	ⲁⲩⲱ ⲛⲓⲙ ϭⲉ ⲡⲉⲧⲛⲁⲥⲱⲧⲙ ⲛⲥⲁⲛⲉⲧⲛϣⲁϫⲉ ⲉⲧⲉⲛⲁⲓ ⲛⲉ ϫⲉⲛⲉⲓⲣⲱⲙⲉ ⲛⲥⲉⲑⲃⲃⲓⲏⲩ ⲁⲛ ⲉⲣⲱⲧⲛ ϫⲉⲕⲁⲧⲁⲡϣⲓ ⲛⲧⲧⲟ ⲙⲡⲉⲛⲧⲁϥⲉⲓ ⲉⲃⲟⲗ ⲉⲡⲡⲟⲗⲉⲙⲟⲥ ⲉⲥⲛⲁϣⲱⲡⲉ ϩⲱⲱϥ ⲛⲛⲉⲧϩⲙⲟⲟⲥ ϩⲁⲧⲛⲛⲉⲥⲕⲏⲩⲉ ⲉⲛⲛⲁⲡⲱϣ ⲉϫⲱⲟⲩ ⲕⲁⲧⲁⲡⲉⲓⲧⲱϣ	And who will hearken to these your words? for they are not inferior to us; for according to the portion of him that went down to the battle, so shall be the portion of him that abides with the baggage; they shall share alike.
translate Coptic to English	ⲡⲉϫⲉⲧⲉⲥϩⲓⲙⲉ ⲛⲁϥ ϫⲉⲉⲕⲟⲩⲱϣ ⲉⲧⲣⲁⲛ ⲛⲓⲙ ⲛⲁⲕ ⲉϩⲣⲁⲓ ⲡⲉϫⲁϥ ⲛⲁⲥ ϫⲉⲁⲛⲓ ⲥⲁⲙⲟⲩⲏⲗ ⲛⲁⲓ ⲉϩⲣⲁⲓ	And the woman said, Whom shall I bring up to thee? and he said, Bring up to me Samuel.
translate English to Coptic	And I lifted up mine eyes, and looked, and behold a man clothed in linen, and his loins were girt with gold of Ophaz:	ⲁⲓϥⲓ ⲛⲛⲁⲃⲁⲗ ⲉϩⲣⲁⲓ ⲁⲓⲛⲁⲩ ⲁⲩⲱ ⲉⲓⲥ ϩⲏⲏⲧⲉ ⲉⲓⲥ ⲟⲩⲣⲱⲙⲉ ⲉⲣⲉⲟⲩⲃⲁⲇⲇⲓⲛ ⲧⲟ ϩⲓⲱⲱϥ ⲉⲣⲉⲧⲉϥϯⲡⲉ ⲙⲏⲣ ϩⲛⲟⲩⲛⲟⲩⲃ ⲛⲱⲫⲁⲥ
translate Coptic to English	ⲛⲓⲥⲙⲏ ⲇⲉ ⲉⲧϣⲟⲩⲉⲓⲧ ⲁⲩⲱ ⲉⲧⲃⲏⲧ ⲙⲡⲣⲟⲩⲱϣ ⲉϥⲓ ϩⲁⲣⲟⲟⲩ . ⲛⲁⲥⲉⲃⲏⲥ ⲅⲁⲣ ⲛⲁⲡⲣⲟⲕⲟⲡⲧⲉ ⲉⲡⲉϩⲟⲩⲟ .	But shun empty chatter, for they will proceed further in ungodliness,
translate Coptic to English	ϫⲉⲉⲓⲛⲁϫⲟⲟⲩⲕ ⲁⲛ ⲛⲧⲟⲕ ⲉⲣⲁⲧϥ ⲙⲡⲏⲓ ⲙⲡⲓⲥⲣⲁⲏⲗ ⲛⲧϩⲉ ⲉⲣⲁⲧϥ ⲛⲟⲩⲗⲁⲟⲥ ⲉⲟⲩⲉⲧ ⲧⲉϥϭⲓⲛϣⲁϫⲉ	For thou art not sent to a people of hard speech, but to the house of Israel;
translate English to Coptic	For I will be merciful to their unrighteousness. I will remember their sins and lawless deeds no more.'	ϫⲉϯⲛⲁⲕⲱ ⲉⲃⲟⲗ ⲛⲛⲉⲩϫⲓ ⲛϭⲟⲛⲥ . ⲧⲁⲧⲙⲣⲡⲙⲉⲉⲩⲉ ⲛⲛⲉⲩⲛⲟⲃⲉ ϫⲓⲛⲧⲉⲛⲟⲩ .
translate Coptic to English	ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ϫⲉϭⲱϣⲧ ⲙⲡⲣⲡⲗⲁⲛⲁ ⲟⲩⲛ ϩⲁϩ ⲅⲁⲣ ⲛⲏⲩ ϩⲙⲡⲁⲣⲁⲛ ⲉⲩϫⲱ ⲙⲙⲟⲥ ϫⲉⲁⲛⲟⲕ ⲡⲉ ⲁⲩⲱ ⲁⲡⲉⲟⲩⲟⲉⲓϣ ϩⲱⲛ ⲉϩⲟⲩⲛ ⲙⲡⲣⲟⲩⲉϩ ⲧⲏⲩⲧⲛ ⲛⲥⲱⲟⲩ .	He said, 'Watch out that you don't get led astray, for many will come in my name, saying, 'I am he,' and, 'The time is at hand.' Therefore don't follow them.
translate Coptic to English	ⲧⲉⲛⲟⲩ ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ϫⲱ ⲙⲙⲟⲥ ⲡⲉⲛⲧⲁϥⲡⲗⲁⲥⲥⲉ ⲙⲙⲟⲓ ⲉⲃⲟⲗ ϩⲛⲧϩⲏ ⲛϩⲙϩⲁⲗ ⲛⲁϥ ⲉⲥⲱⲟⲩϩ ⲉϩⲟⲩⲛ ⲛⲓⲁⲕⲱⲃ ⲁⲩⲱ ⲡⲓⲥⲣⲁⲏⲗ ⲉⲣⲁⲧϥ ⲥⲉⲛⲁⲥⲱⲟⲩϩⲧ ⲛⲁϥ ⲁⲩⲱ ϯⲛⲁϫⲓ ⲉⲟⲟⲩ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲡⲛⲟⲩⲧⲉ ⲛⲁϣⲱⲡⲉ ⲛⲁⲓ ⲛϭⲟⲙ	And now, thus saith the Lord that formed me from the womb to be his own servant, to gather Jacob to him and Israel. I shall be gathered and glorified before the Lord, and my God shall be my strength.
translate Coptic to English	ⲡⲉⲧⲟⲩⲁⲁⲃ ϩⲛⲛⲉϥϭⲓϫ ⲡⲉ ⲉϥⲧⲃⲃⲏⲩ ϩⲙⲡⲉϥϩⲏⲧ ⲉⲙⲡϥϫⲓ ⲛⲧⲉϥⲯⲩⲭⲏ ⲉϫⲛⲟⲩⲙⲛⲧⲉⲡⲣⲁ ⲉⲙⲡϥⲱⲣⲕ ⲙⲡⲉⲧϩⲓⲧⲟⲩⲱϥ ϩⲛⲟⲩⲕⲣⲟϥ	He that is innocent in his hands and pure in his heart; who has not lifted up his soul to vanity, nor sworn deceitfully to his neighbour.
translate Coptic to English	ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ϫⲱ ⲙⲙⲟⲥ ϫⲉⲉⲓⲥϩⲏⲏⲧⲉ ϯⲛⲁϥⲓ ⲛⲧⲁϭⲓϫ ⲉⲛϩⲉⲑⲛⲟⲥ ⲁⲩⲱ ϯⲛⲁϥⲓ ⲙⲡⲁⲙⲁⲉⲓⲛ ⲉⲛⲛⲏⲥⲟⲥ ⲛⲥⲉⲉⲓⲛⲉ ⲛⲛⲟⲩϣⲏⲣⲉ ϩⲛⲕⲟⲩⲛⲧⲟⲩ ⲁⲩⲱ ⲥⲉⲛⲁϥⲓ ⲛⲛⲟⲩϣⲉⲉⲣⲉ ϩⲓϫⲛⲛⲉⲩⲛⲁϩⲃ	Thus saith the Lord, even the Lord, Behold, I lift up mine hand to the nations, and I will lift up my signal to the islands: and they shall bring thy sons in their bosom, and shall bear thy daughters on their shoulders.
translate Coptic to English	ⲁⲩⲱ ⲛϥⲧⲁⲁⲩ ⲉϩⲣⲁⲓ ⲉⲧⲟⲟⲧⲕ ⲛϭⲓⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲛⲅϣⲁⲁⲣ ⲉⲣⲟⲟⲩ ⲁⲩⲱ ⲛⲅⲧⲁⲕⲟⲟⲩ ϩⲛⲟⲩⲧⲁⲕⲟ ⲛⲛⲉⲕⲥⲙⲛ ⲇⲓⲁⲑⲏⲕⲏ ⲛⲙⲙⲁⲩ ⲟⲩⲇⲉ ⲛⲛⲉⲕⲛⲁ ⲛⲁⲩ	and the Lord thy God shall deliver them into thy hands, then thou shalt smite them: thou shalt utterly destroy them: thou shalt not make a covenant with them, neither shall ye pity them:
translate English to Coptic	They have enclosed themselves with their own fat: their mouth has spoken pride.	ⲁⲩϩⲱϫⲡ ⲙⲡⲉⲩⲱⲧ ⲁⲧⲉⲩⲧⲁⲡⲣⲟ ϣⲁϫⲉ ϩⲛⲟⲩⲙⲛⲧϫⲁⲥⲓϩⲏⲧ
translate English to Coptic	He said unto me, 'Now when men die, each one of them is taken	ⲡⲉϫⲁϥ ⲛⲁⲓ ϫⲉⲉϩⲉⲛⲣⲱⲙⲉ ⲙⲉⲛ
translate English to Coptic	while the ungodly have passed over the bound, carrying off the flock with the shepherd?	ⲁ ⲛⲁⲥⲉⲃⲏⲥ ⲇⲉ ⲣⲡⲃⲟⲗ ⲙⲡⲧⲟϣ ⲁⲩⲧⲱⲣⲡ ⲛⲟⲩⲟϩⲉ ⲙⲛⲡⲉϥϣⲱⲥ
translate Coptic to English	ⲟⲩⲕⲁϣ ⲉϥⲟⲩⲟϣϥ ⲛϥⲛⲁⲟⲩⲟϭⲡϥ ⲁⲛ . ⲁⲩⲱ ⲟⲩⲥⲟⲗ ⲉϥϩⲧⲙⲧⲱⲙ ⲛϥⲛⲁϫⲉⲛⲁϥ ⲁⲛ . ϣⲁⲛⲧⲉϥⲉⲓⲛⲉ ⲉⲃⲟⲗ ⲙⲡⲉϥϩⲁⲡ ϩⲛⲟⲩⲧⲁϫⲣⲟ .	He won't break a bruised reed. He won't quench a smoking flax, until he leads justice to victory.
translate Coptic to English	ⲁⲩⲱ ⲉⲣⲉⲡⲟⲩⲏⲏⲃ ϯϩⲧⲏϥ ⲉⲣⲟϥ ⲙⲡⲙⲉϩⲥⲁϣϥ ⲛϩⲟⲟⲩ ⲛⲥⲉⲡⲥⲛⲁⲩ ⲁⲩⲱ ⲉⲓⲥ ϩⲏⲏⲧⲉ ⲉⲣⲉⲡϩⲣⲃ ⲟⲛ ⲕⲣⲙⲣⲱⲙ ⲏ ⲉϥⲧⲉϩⲧⲱϩ ⲉⲙⲡⲉ ⲡϩⲣⲃ ϣⲓⲃⲉ ϩⲙⲡϣⲁⲁⲣ ⲙⲡⲉϥⲥⲱⲙⲁ ⲁⲩⲱ ⲉⲣⲉⲡⲟⲩⲏⲏⲃ ⲕⲁⲑⲁⲣⲓⲍⲉ ⲙⲙⲟϥ ⲟⲩⲙⲁⲉⲓⲛ ⲅⲁⲣ ⲡⲉⲧϩⲓⲱⲱϥ ⲁⲩⲱ ⲉϥⲉϣⲱⲙ ⲛⲛⲉϥϩⲟⲓⲧⲉ ⲛϥⲧⲃⲃⲟ	And the priest shall look upon him the second time on the seventh day; and, behold, if the spot be dark, and the spot have not spread in the skin, then the priest shall pronounce him clean; for it is a mere mark, and the man shall wash his garments and be clean.
translate Coptic to English	ⲁⲛⲟⲛ ⲅⲁⲣ ⲁⲛⲟⲛ ⲛⲣⲙ ⲟⲩⲡⲟⲗⲓⲥ	For we are natives of a city of Egypt called Pemdje (Oxyrhynchus).
translate English to Coptic	For there they that had taken us captive asked of us the words of a song; and they that had carried us away asked a hymn, saying, Sing us one of the songs of Sion.	ϫⲉⲛⲧⲁⲩ ϫⲛ ⲟⲩⲛ ⲙⲙⲁⲩ ⲛϭⲓⲛⲉⲧⲁⲓⲭⲙⲁⲗⲱⲧⲓⲍⲉ ⲙⲙⲟⲛ ⲉϩⲉⲛϣⲁϫⲉ ⲛⲱⲇⲏ ⲁⲩⲱ ⲛⲉⲧϫⲓ ⲙⲙⲟⲛ ϫⲉϫⲱ ⲉⲣⲟⲛ ⲛⲟⲩⲥⲙⲟⲩ ⲟⲩϫⲱ ⲉⲃⲟⲗ ϩⲛⲛⲱⲇⲏ ⲛⲥⲓⲱⲛ
translate Coptic to English	ⲁⲥϣⲱⲡⲓ ϩⲛⲧⲉⲟⲩϣⲏ ⲉⲧⲙⲙⲁⲩ ⲡⲉϫⲉⲡϫⲟⲉⲓⲥ ⲛⲁϥ ϫⲉϫⲓ ⲙⲡⲙⲁⲥⲉ ⲉⲧⲉⲡⲧⲁⲩⲣⲟⲥ ⲡⲉ ⲉⲡⲁⲡⲉⲕⲉⲓⲱⲧ ⲡⲉ ⲁⲩⲱ ⲕⲉⲙⲁⲥⲉ ⲛⲥⲁϣϥⲉ ⲛⲣⲟⲙⲡⲉ ⲛⲅϣⲣϣⲣⲡⲉⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ ⲙⲡⲃⲁϩⲁⲗ ⲡⲁⲓ ⲉⲧϣⲟⲟⲡ ⲙⲡⲉⲕⲉⲓⲱⲧ ⲁⲩⲱ ⲡⲙⲁ ⲛϣⲏⲛ ⲉⲧϩⲓϫⲱϥ ⲛⲅⲕⲟⲟⲣⲉϥ	And it came to pass in that night, that the Lord said to him, Take the young bullock which thy father has, even the second bullock of seven years old, and thou shalt destroy the altar of Baal which thy father has, and the grove which is by itthou shalt destroy.
translate Coptic to English	ⲉϣⲱⲡⲉ ⲇⲉ ⲟⲩϩⲟⲟⲩⲧ ⲡⲉⲧⲉⲥⲛⲁϫⲡⲟⲩ · ⲟⲩⲙⲉ ⲁⲛ ⲡⲉ ⲡϣⲁϫⲉ ⲛⲧⲁⲩⲧⲟϭϥ ⲉⲣⲟⲥ	But if it be a man child which she shall bring forth, the report which hath been spread abroad about her is not true,
translate English to Coptic	Woe to them that call evil good, and good evil; who make darkness light, and light darkness; who make bitter sweet, and sweet bitter.	ⲟⲩⲟⲓ ⲛⲛⲉⲧϫⲱ ⲙⲙⲟⲥ ϫⲉⲛⲁⲛⲟⲩ ⲡⲡⲉⲧϩⲟⲟⲩ ⲁⲩⲱ ⲡⲡⲉⲧⲛⲁⲛⲟⲩϥ ϩⲟⲟⲩ ⲛⲉⲧⲱⲡ ⲙⲡⲟⲩⲟⲉⲓⲛ ⲛⲕⲁⲕⲉ ⲁⲩⲱ ⲡⲕⲁⲕⲉ ⲛⲟⲩⲟⲉⲓⲛ ⲛⲉⲧϫⲱ ⲙⲙⲟⲥ ϫⲉⲡⲉⲧⲥⲁϣⲉ ϩⲟⲗϭ ⲁⲩⲱ ⲡⲉⲧϩⲟⲗϭ ⲥⲁϣⲉ
translate English to Coptic	For one day in thy courts is better than thousands. I would rather be an abject in the house of God, than dwell in the tents of sinners.	ϫⲉⲛⲁⲛⲟⲩⲟⲩϩⲟⲟⲩ ⲛⲟⲩⲱⲧ ϩⲛⲛⲉⲕⲁⲩⲗⲏ ⲉϩⲟⲩⲉ ϣⲟ ⲙⲡⲉⲩⲃⲟⲗ ⲁⲓⲥⲟⲧⲡⲥ ⲛⲁⲓ ⲛϩⲟⲩⲟ ⲉⲧⲣⲉⲩⲛⲟϫⲧ ϩⲙⲡⲏⲓ ⲙⲡⲛⲟⲩⲧⲉ ⲉϩⲟⲩⲉ ⲟⲩⲱϩ ϩⲛⲙⲙⲁ ⲛϣⲱⲡⲉ ⲛⲛⲣⲉϥⲣⲛⲟⲃⲉ
translate Coptic to English	ⲁⲩϫⲛⲟⲩϥ ϫⲉⲛⲓⲙ ⲡⲉ ⲡⲣⲱⲙⲉ ⲉⲛⲧⲁϥϫⲟⲟⲥ ⲛⲁⲕ ϫⲉϥⲓⲧϥ ⲛⲅⲙⲟⲟϣⲉ .	Then they asked him, 'Who is the man who said to you, 'Take up your mat, and walk'?'
